EVENT_ID,MUID,PUID1,CUID1,PUID2,CUID2,NOMATCH,GDCP_EVENT_TIME,TRACKING_TIME,X_EVENT,Y_EVENT,X_TRACKING,Y_TRACKING,SUBTYPE,FRAME_NUMBER,GDCP_EVENT_ID,NORECEIVER,XRec,YRec,RECFRM,EVALUATION,Goingright,PRESSURE,PRESSER,PRESSURE_RECEIVER,PRESSER_REC,Bypassed_Players,Bypassed_Defenders,xG,PENALTY,AssistTyp,DISTANCE,ANGLE,FREEKICK,FOOT,SPEED,PRESSURE_ON_SHOT,DEFENDERS,DISTANCE_GOALKEEPER,GK_INGOAL,Rotation,xPass,PossSpeed,PossAng,Dis_nearest_opp_rec,Dist_of_pass,Nearest_Defender_to_passing_lane,Angle_of_pass,OneTouch,Time_of_Possesion,BlockProb,Opp_Players_in_path,MIN_AVG_SPEED,MIN_VAR_SPEED,MIN_AVG_OWN_EVENT_SPEED,MIN_AVG_GOAL_DIST,MIN_VAR_GOAL_DIST,MIN_START_GOAL_DIST,MIN_BYPASSED_PLAYERS,MIN_BYPASSED_DEFENDERS,MIN_OWN_NONRECEIVED,MIN_ENEMY_NONRECEIVED,MIN_OWN_PRESSURE,MIN_ENEMY_PRESSURE,HFMIN_AVG_SPEED,HFMIN_VAR_SPEED,HFMIN_AVG_OWN_EVENT_SPEED,HFMIN_AVG_GOAL_DIST,HFMIN_VAR_GOAL_DIST,HFMIN_START_GOAL_DIST,HFMIN_BYPASSED_PLAYERS,HFMIN_BYPASSED_DEFENDERS,HFMIN_OWN_NONRECEIVED,HFMIN_ENEMY_NONRECEIVED,HFMIN_OWN_PRESSURE,HFMIN_ENEMY_PRESSURE,SEC_AVG_SPEED,SEC_VAR_SPEED,SEC_AVG_OWN_EVENT_SPEED,SEC_AVG_GOAL_DIST,SEC_VAR_GOAL_DIST,SEC_START_GOAL_DIST,SEC_BYPASSED_PLAYERS,SEC_BYPASSED_DEFENDERS,SEC_OWN_NONRECEIVED,SEC_ENEMY_NONRECEIVED,SEC_OWN_PRESSURE,SEC_ENEMY_PRESSURE,X_NEW,Y_NEW,GOALLINE_DISTANCE,GOAL_DISTANCE,Y_SIDE,X_DELTA,Y_CHANGE,GOAL_DIST_DELTA,Y_DELTA,XY_DELTA,TIME_DELTA,EVENT_SPEED,ReceiveInt
1.82065E+13,101,270,6,244,6,0,50:11.3,50:12.6,-9.2,17.5,8.1,17.5,Pass,38463,1.82065E+13,FALSE,-14.55,4.59,38494,successfullyComplete,TRUE,0,,0,,0,0,,,,,,,,,,,,,,0.999,1.24,46.43,12.36,15.92,5.95,121.64,0,4.36,0,1,3.82,10.906,3.281,45.161,386.737,15.582,0,0,1,0,0.244,0.211,3.622,6.307,3.36,49.386,284.547,36.528,0,0,0,0,0.277,0.104,5.655,0.238,5.655,37.577,122.625,29.747,0,0,0,0,0,0,58.1,17.5,41.9,45.408,1,15,1,15.66,30.2,33.72,6,5.62,0
1.82065E+13,101,244,6,243,6,0,50:14.4,50:15.3,-14.5,2.3,12.9,2.9,Pass,38530,1.82065E+13,FALSE,-1.21,3.95,38552,successfullyComplete,TRUE,0,,0.261,811,2,0,,,,,,,,,,,,,,0.987,0.93,35.71,6.46,13.93,3.48,9.21,0,1.52,0,1,3.818,10.912,3.276,47.865,262.421,36.528,2,0,0,0,0.242,0.211,3.431,6.297,3.276,47.865,262.421,36.528,2,0,0,0,0.242,0,4.667,3.049,4.667,37.456,61.357,29.747,2,0,0,0,0,0,62.9,2.9,37.1,37.213,1,4.8,0,-8.195,14.6,15.369,2.69,5.713,0
1.82065E+13,101,243,6,244,6,0,50:19.1,50:16.3,0.4,2.6,0.6,3.9,Pass,38554,1.82065E+13,FALSE,-28.97,-16.56,38673,successfullyComplete,TRUE,0.289,811,0,,0,0,,,,,,,,,,,,,,0.987,0.93,42.86,7.57,11.97,3.21,165.98,1,0.16,0,2,3.649,10.713,3.018,48.052,229.935,36.528,2,0,0,0,0.247,0.211,3.183,6.213,3.018,48.052,229.935,36.528,2,0,0,0,0.247,0,3.737,5.486,3.737,40.48,77.493,29.747,2,0,0,0,0.072,0,50.6,3.9,49.4,49.554,1,12.3,0,12.341,1,12.341,0.95,12.99,0
1.82065E+13,101,244,6,247,6,0,50:25.7,50:26.5,-17.9,-9.1,17.9,-6.6,Pass,38810,1.82065E+13,FALSE,-3.11,-26.46,38847,successfullyComplete,TRUE,0,,0.252,796,2,0,,,,,,,,,,,,,,0.992,0.78,7.14,11.35,25.22,6.07,51.96,0,6.96,0,1,3.877,13.869,3.74,46.524,227.738,36.528,4,0,0,0,0.223,0.172,4.349,9.814,4.349,47.272,273.852,76.7,4,0,0,0,0.208,0,10.24,0,10.24,32.771,0,32.771,2,0,0,0,0,0,67.9,6.6,32.1,32.771,0,17.3,1,-16.782,10.5,20.237,10.24,1.976,0
1.82065E+13,101,247,6,257,6,0,50:27.6,50:28.1,-2.8,-28.9,2.7,-27.4,Pass,38850,1.82065E+13,FALSE,-12.91,-24.05,38875,successfullyComplete,TRUE,0.327,796,0.158,802,0,0,,,,,,,,,,,,,,0.998,1.4,46.43,8.32,11.92,8.11,152.15,1,0.2,0,1,3.743,13.307,3.545,47.264,210.986,36.528,4,0,0,0,0.232,0.172,4.005,9.356,4.005,48.196,241.558,76.7,4,0,0,0,0.223,0,5.92,37.325,5.92,43.717,239.621,32.771,2,0,0,0,0.164,0,52.7,27.4,47.3,54.663,0,15.2,0,21.892,20.8,25.762,1.6,16.101,0
1.82065E+13,101,257,6,252,6,0,50:33.9,50:34.8,9.5,-25.3,-7.3,-24.2,Pass,39018,1.82065E+13,FALSE,11.31,-8.42,39043,successfullyComplete,TRUE,0.89,796,0.273,799,4,2,,,,,,,,,,,,,,0.97,1.09,32.14,6.31,17.37,1.44,76.52,0,5.92,0,4,4.329,10.461,3.811,48.509,210.397,36.528,8,2,0,0,0.287,0.206,4.789,10.755,4.789,44.508,141.878,29.747,8,2,0,0,0.215,0,6.19,18.881,6.19,49.878,233.69,32.771,6,2,0,0,0.406,0,42.7,24.2,57.3,62.201,0,10,0,7.538,3.2,10.5,6.73,1.56,0
1.82065E+13,101,252,6,811,18,0,50:36.8,50:35.8,11.9,-12,-11.2,-7.8,Pass,39043,1.82065E+13,TRUE,,,,unsuccessful,TRUE,0.273,799,0,,0,0,,,,,,,,,,,,,,0.964,0.93,46.43,3.32,9.97,4.19,96.28,1,0.16,0,1,3.729,7.83,3.595,49.523,206.238,36.528,8,2,1,0,0.286,0.108,4.315,11.013,4.315,46.657,158.533,29.747,8,2,1,0,0.222,0,4.892,19.321,4.892,52.833,190.701,32.771,6,2,1,0,0.373,0,38.8,7.8,61.2,61.695,0,3.9,0,-0.506,16.4,16.857,1,16.857,1
1.82065E+13,101,811,18,810,18,0,50:40.0,50:40.9,-2.5,6.3,-5.4,3.7,Pass,39170,1.82065E+13,FALSE,-27.35,8.39,39219,successfullyComplete,FALSE,0.485,270,0.527,244,5,5,,,,,,,,,,,,,,0.294,0.16,7.14,0.69,9.99,0.37,28.13,0,3.76,0,3,3.806,8.298,4.72,59.377,123.588,50.7,6,5,0,1,0.231,0.286,4.286,10.954,5.08,55.523,0,55.523,5,5,0,1,0.485,0.254,4.27,8.7,5.08,55.523,0,55.523,5,5,0,1,0.485,0.582,44.6,3.7,55.4,55.523,1,16.6,1,17.218,11.5,20.194,5.08,3.975,0
1.82065E+13,101,810,18,,,0,50:41.9,50:43.0,-38.6,-1.1,-27.5,8.3,OtherBallAction,39221,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3.702,7.963,4.05,64.019,168.565,50.7,6,5,0,1,0.174,0.286,3.791,10.975,3.56,66.733,251.323,55.523,5,5,0,1,0.242,0.296,3.713,7.043,3.56,66.733,251.323,55.523,5,5,0,1,0.242,0.582,22.5,8.3,77.5,77.943,1,22.1,0,22.42,4.6,22.574,2.04,11.066,0
1.82065E+13,101,243,6,,,0,50:46.7,50:46.9,-40.1,2.1,44.2,2.1,OtherBallAction,39319,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3.673,7.934,3.618,46.426,324.634,36.528,8,2,1,0,0.265,0.162,4.373,10.865,4.698,43.5,578.534,32.771,6,2,1,0,0.298,0.242,3.68,2.354,3.92,6.168,0,6.168,0,0,0,0,0,0.242,94.2,2.1,5.8,6.168,1,16.7,0,-15.888,6.2,17.814,3.92,4.544,0
1.82065E+13,101,243,6,810,18,0,50:48.4,50:45.9,-39.9,0.6,39.5,-0.3,Ground,39294,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3.413,8.68,3.31,44.032,387.473,36.528,8,2,1,0,0.248,0.162,3.396,12.147,3.349,39.651,555.966,49.554,6,2,1,0,0.254,0.242,2.51,7.045,1.46,8.336,9.4,6.168,0,0,0,0,0,0.242,89.5,0.3,10.5,10.504,0,4.7,1,4.336,2.4,5.277,-1,-5.277,0
1.82065E+13,101,810,18,243,6,0,50:48.6,50:48.2,,,-49,6.2,Foul,39353,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3.358,8.256,3.537,76.142,325.895,71.908,5,5,0,1,0.121,0.248,3.552,11.506,3.16,77.554,476.893,55.523,5,5,0,1,0.162,0.248,2.48,5.288,3.16,77.554,476.893,55.523,5,5,0,0,0.162,0,1,6.2,99,99.194,1,9.5,1,9.698,6.5,11.511,2.36,4.877,0
1.82065E+13,101,240,6,815,18,0,51:29.8,51:28.9,-38.4,0.2,39.4,0.5,Pass,40370,1.82065E+13,TRUE,,,,unsuccessful,TRUE,0,,0,,0,0,,,,,,,,,,,,,,0.732,0,0,2.26,53.29,1.1,23.59,0,0.04,0,4,7.601,184.404,10.266,30.236,841.278,62.201,4,2,2,0,0.233,0.162,40.68,0,40.68,10.612,0,10.612,0,0,1,0,0,0,40.68,0,40.68,10.612,0,10.612,0,0,1,0,0,0,89.4,0.5,10.6,10.612,1,9.6,0,9.806,5.7,11.165,40.68,0.274,1
1.82065E+13,101,815,18,268,6,0,51:31.3,51:32.2,13.1,24.5,13.5,24.5,Ground,40452,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7.121,163.428,3.19,69.155,600.056,55.523,5,5,0,2,0.121,0.233,21.98,699.38,3.28,43.96,0,43.96,0,0,0,1,0,0,21.98,699.38,3.28,43.96,0,43.96,0,0,0,1,0,0,63.5,24.5,36.5,43.96,1,52.9,0,-45.428,24,58.09,3.28,17.71,0
1.82065E+13,101,815,18,,,0,51:32.6,51:32.2,13.5,23.6,13.5,24.6,OtherBallAction,40453,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6.413,150.284,2.56,64.127,576.438,55.523,5,5,0,2,0.097,0.233,14.667,510.145,1.66,43.988,0.002,43.96,0,0,0,1,0,0,14.667,510.145,1.66,43.988,0.002,43.96,0,0,0,1,0,0,63.5,24.6,36.5,44.016,1,0,0,0.056,0.1,0.1,0.04,2.5,0
1.82065E+13,101,244,6,,,0,51:38.0,51:35.9,-20.2,14.3,20.2,15.4,Pass,40544,1.82065E+13,TRUE,,,,unsuccessful,TRUE,0.446,810,0,,0,0,,,,,,,,,,,,,,0.644,0.31,0,4.07,5.71,2.49,62.9,1,0.08,0,1,6.671,166.28,11.81,15.207,153.724,6.168,0,0,2,0,0.112,0.097,11.91,370.493,22.16,22.078,262.943,10.612,0,0,2,0,0.223,0,11.91,370.493,22.16,22.078,262.943,10.612,0,0,2,0,0.223,0,70.2,15.4,29.8,33.544,1,33.7,0,-22.44,9.2,34.933,3.64,9.597,1
1.82065E+13,101,814,18,807,18,0,51:42.8,51:43.1,-26.8,34,-27.7,34.6,Pass,40725,1.82065E+13,FALSE,-15.2,31.5,40753,successfullyComplete,FALSE,0.002,249,0,,0,0,,,,,,,,,,,,,,0,1.24,17.86,7.88,12.42,5.73,169.1,0,0.2,0,2,7.519,185.833,3.228,68.056,805.695,99.194,0,0,0,2,0,0.112,10.974,282.25,3.517,57.677,562.179,43.96,0,0,0,2,0.001,0.223,5.435,6.444,7.23,85.056,0,85.056,0,0,0,1,0.002,0.446,22.3,34.6,77.7,85.056,1,7.5,0,18.6,19.2,20.613,7.23,2.851,0
1.82065E+13,101,807,18,815,18,0,51:45.6,51:45.2,-14.2,31.2,-14.5,31.4,Pass,40777,1.82065E+13,FALSE,-3.87,23.49,40828,successfullyComplete,FALSE,0.103,271,0,,0,0,,,,,,,,,,,,,,0.999,1.4,50,14.3,12.3,11.44,153.02,0,1.24,0,0,6.916,165.878,3,68.793,606.981,99.194,0,0,0,2,0.021,0.112,9.493,238.955,3.16,61.192,424.206,43.96,0,0,0,2,0.026,0.223,4.32,6.952,4.66,78.396,88.691,85.056,0,0,0,1,0.052,0.446,35.5,31.4,64.5,71.737,1,13.2,0,-13.318,3.2,13.582,2.09,6.499,0
1.82065E+13,101,257,6,,,0,50:45.3,50:45.1,-41.4,-3,39.8,-1.8,OtherBallAction,39276,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2.335,222.504,1.884,39.722,438.297,36.528,8,2,3,0,0.231,0.074,1.807,323.324,0.945,33.571,467.381,37.213,8,2,3,0,0.202,0.084,0.793,448.854,-1.968,22.147,471.372,61.695,0,0,3,0,0.12,0.084,89.8,1.8,10.2,10.358,0,25.3,1,-17.905,33.2,41.741,-60.05,-0.695,0
1.82065E+13,101,815,18,799,18,0,51:48.2,51:47.2,-2.6,26.6,-3.7,24.3,Pass,40828,1.82065E+13,FALSE,3.2,-4.86,40933,successfullyComplete,FALSE,0,,0,,0,0,,,,,,,,,,,,,,0.999,1.56,53.57,16.06,14.25,12.41,105.88,0,1.28,0,0,15.176,536.243,12.848,67.151,501.756,99.194,0,0,0,2,0.017,0.223,17.007,594.33,14.946,60.742,319.167,43.96,0,0,0,2,0.021,0.223,23.803,1106.007,23.803,71.912,170.5,85.056,0,0,0,0,0.035,0,46.3,24.3,53.7,58.942,1,36.1,1,-30.7,26.1,44.547,62.09,0.717,0
1.82065E+13,101,257,6,810,18,0,50:45.3,50:45.0,-38.9,-2.1,39.2,-1.7,Ground,39272,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2.146,531.671,-1.578,38.3,484.308,36.835,8,2,3,0,0.231,0.074,1.619,696.414,-4.32,31.685,467.599,37.213,8,2,3,0,0.185,0.074,0.677,936.895,-10.579,20.545,410.774,61.695,0,0,3,0,0.103,0.074,89.2,1.7,10.8,10.933,0,35.5,1,-30.125,26,44.003,-62.24,-0.707,0
1.82065E+13,101,799,18,805,18,0,51:51.3,51:51.7,3.2,-5.7,3.1,-5.6,Pass,40941,1.82065E+13,FALSE,3.24,-21.58,40969,successfullyComplete,FALSE,0,,0.004,252,0,0,,,,,,,,,,,,,,0.999,1.4,46.43,11.3,15.68,10.08,85.9,0,3.32,0,0,23.225,818.72,23.58,58.491,285.749,43.96,0,0,0,2,0.017,0.223,23.225,818.72,23.58,58.491,285.749,43.96,0,0,0,2,0.017,0.223,34.54,1198.442,34.54,65.742,265.923,85.056,0,0,0,0,0.026,0,53.1,5.6,46.9,47.233,0,42.3,0,-41.834,3.9,42.479,66.75,0.636,0
1.82065E+13,101,805,18,796,18,0,51:52.9,51:54.0,4.2,-26.4,3.3,-22.6,Pass,40997,1.82065E+13,FALSE,-7.4,-29.65,41035,successfullyComplete,FALSE,0.332,252,0.498,247,1,0,,,,,,,,,,,,,,0.988,1.24,32.14,9.12,12.87,2.07,26.49,0,1.32,0,2,20.894,765.263,20.533,57.546,244.365,43.96,1,0,0,2,0.062,0.223,20.894,765.263,20.533,57.546,244.365,43.96,1,0,0,2,0.062,0.223,33.295,1295.311,33.295,57.448,113.915,71.737,1,0,0,0,0.109,0,53.3,22.6,46.7,51.881,0,0.2,0,4.648,17,17.001,2.25,7.556,0
1.82065E+13,101,796,18,805,18,0,51:55.6,51:56.0,-6.9,-28,-6.2,-29.4,Pass,41048,1.82065E+13,FALSE,7.73,-24,41117,successfullyComplete,FALSE,0.598,247,0.055,252,0,0,,,,,,,,,,,,,,0.992,1.24,39.29,7.57,12.72,1.81,160.77,0,1.36,0,1,19.008,715.821,18.22,58.281,213.777,43.96,1,0,0,2,0.129,0.223,19.008,715.821,18.22,58.281,213.777,43.96,1,0,0,2,0.129,0.223,33.28,1296.56,33.28,55.37,52.011,58.942,1,0,0,0,0.232,0,43.8,29.4,56.2,63.426,0,9.5,0,11.544,6.8,11.683,2.03,5.755,0
1.82065E+13,101,805,18,799,18,0,51:58.7,51:58.9,8.6,-23.9,8.2,-24.2,Pass,41119,1.82065E+13,FALSE,13.85,-5.09,41154,successfullyComplete,FALSE,0.061,252,0,,0,0,,,,,,,,,,,,,,0.999,1.4,46.43,15.5,19.53,12.73,112.52,0,1.88,0,0,17.539,667.973,16.512,57.172,198.124,43.96,1,0,0,2,0.122,0.223,17.539,667.973,16.512,57.172,198.124,43.96,1,0,0,2,0.122,0.223,18.47,1036.102,18.47,52.71,54.985,47.233,1,0,0,0,0.248,0,58.2,24.2,41.8,48.3,0,14.4,0,-15.126,5.2,15.31,2.85,5.372,0
1.82065E+13,101,799,18,807,18,0,52:02.1,52:02.7,9.9,7.9,9.2,4.9,Pass,41214,1.82065E+13,FALSE,-6.82,30.59,41260,successfullyComplete,FALSE,0,,0.389,249,0,0,,,,,,,,,,,,,,0.985,1.09,21.43,12.55,32.29,5.88,55.28,1,0,0,2,16.393,623.002,15.24,55.564,201.964,43.96,1,0,0,2,0.11,0.223,16.969,727.6,18.635,58.458,211.807,85.056,1,0,0,1,0.137,0.446,2.73,0.619,2.73,51.175,86.828,51.881,1,0,0,0,0.248,0,59.2,4.9,40.8,41.093,1,1,1,-7.207,29.1,29.117,3.79,7.683,0
1.82065E+13,101,807,18,814,18,0,52:04.3,52:04.5,2.9,31.6,-6.5,30.9,Pass,41261,1.82065E+13,FALSE,-9.28,23.72,41279,successfullyComplete,FALSE,0.408,249,0.746,270,4,0,,,,,,,,,,,,,,0.939,1.09,39.29,3.15,12.21,1.78,73.54,1,0.24,0,2,15.277,587.288,14.025,56.367,188.861,43.96,5,0,0,2,0.137,0.223,15.46,669.523,16.773,59.118,189.251,85.056,5,0,0,1,0.167,0.446,2.638,0.772,2.638,54.304,131.887,63.426,4,0,0,0,0.267,0,43.5,30.9,56.5,64.398,1,15.7,0,23.304,26,30.373,1.88,16.156,0
1.82065E+13,101,814,18,,,0,52:05.9,52:05.3,-10.8,24.7,-9.4,23,Pass,41280,1.82065E+13,TRUE,,,,unsuccessful,FALSE,0.766,270,0,,0,0,,,,,,,,,,,,,,0.911,0.93,39.29,2.54,7.05,2.27,115.73,1,0.12,0,2,14.241,557.144,12.921,56.978,176.17,43.96,5,0,1,2,0.189,0.223,14.125,622.189,15.173,59.576,170.32,85.056,5,0,1,1,0.227,0.446,2.264,1.277,2.264,56.183,116.562,63.426,4,0,1,0,0.367,0,40.6,23,59.4,63.697,1,2.9,0,-0.7,7.9,8.415,0.77,10.929,1
1.82065E+13,101,249,6,270,6,0,52:12.0,52:11.9,-0.1,34,0.5,34.2,Pass,41444,1.82065E+13,FALSE,-21.67,29.78,41505,successfullyComplete,TRUE,0.009,807,0,,0,0,,,,,,,,,,,,,,0,1.09,28.57,13.3,15.44,5.68,168,0,0.12,0,1,13.729,521.281,16.96,34.774,615.027,10.612,0,0,2,1,0.152,0.189,14.39,616.841,6.56,60.166,0,60.166,0,0,0,1,0.009,0.227,3.25,6.425,6.56,60.166,0,60.166,0,0,0,1,0.009,0.391,50.5,34.2,49.5,60.166,1,8.9,0,23.863,11.2,14.306,6.56,2.181,0
1.82065E+13,101,270,6,244,6,0,52:15.0,52:15.5,-20.5,30.9,22.7,26.7,Pass,41535,1.82065E+13,FALSE,-26.71,11.11,41568,successfullyComplete,TRUE,0,,0,,0,0,,,,,,,,,,,,,,0.999,1.4,42.86,11.32,13.82,10.27,106.22,0,1.68,0,0,13.098,492.903,13.628,35.627,412.929,10.612,0,0,2,1,0.114,0.189,15.26,674.896,5.095,49.176,241.547,60.166,0,0,0,1,0.004,0.271,5.095,4.292,5.095,49.176,241.547,60.166,0,0,0,0,0.004,0,72.7,26.7,27.3,38.186,1,22.2,0,-21.979,7.5,23.433,3.63,6.455,0
1.82065E+13,101,244,6,257,6,0,52:18.4,52:19.0,-25.4,4.5,24.6,5.4,Pass,41623,1.82065E+13,FALSE,-15.4,-22.33,41675,successfullyComplete,TRUE,0.094,810,0,,0,0,,,,,,,,,,,,,,0.998,0.93,39.29,16.05,24.66,7.68,79.7,0,2.52,0,1,12.534,467.492,11.606,33.695,328.357,10.612,0,0,2,1,0.11,0.189,9.403,408.422,4.57,41.44,300.313,60.166,0,0,0,1,0.034,0.309,4.57,2.973,4.57,41.44,300.313,60.166,0,0,0,0,0.034,0,74.6,5.4,25.4,25.968,1,1.9,0,-12.218,21.3,21.385,3.52,6.075,0
1.82065E+13,101,257,6,805,18,0,52:23.5,52:22.4,-7.6,-25.9,9.9,-24.5,Pass,41707,1.82065E+13,TRUE,,,,unsuccessful,TRUE,0.037,802,0,,0,0,,,,,,,,,,,,,,0.713,0,0,2.58,19.42,4.33,13.82,0,1.6,0,3,12.025,444.658,10.233,35.911,292.154,10.612,0,0,3,1,0.098,0.189,3.065,2.424,4.27,42.828,207.916,60.166,0,0,1,1,0.035,0.361,3.507,0.017,3.507,37.049,111.477,38.186,0,0,1,0,0.044,0,59.9,24.5,40.1,46.992,0,14.7,1,21.024,29.9,33.318,3.37,9.887,1
1.82065E+13,101,805,18,800,18,0,52:26.9,52:26.2,37.8,-14.7,35.2,-18,Pass,41803,1.82065E+13,FALSE,49.08,-2.29,41838,successfullyComplete,FALSE,0.658,252,0,,0,0,,,,,,,,,,,,,,0.998,1.09,39.29,17.96,18.89,11.2,128.12,0,2.2,0,0,11.594,423.481,12.222,54.388,248.72,43.96,5,0,1,3,0.225,0.098,3.357,2.489,2.626,48.158,293.223,48.3,4,0,1,1,0.379,0.035,3.577,0.058,3.84,23.303,0,23.303,0,0,0,1,0.658,0.066,85.2,18,14.8,23.303,0,45.1,0,-29.705,6.5,45.566,3.84,11.866,0
1.82065E+13,101,805,18,252,6,0,52:25.8,52:24.0,30,-19.8,19.4,-21.4,Ground,41748,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10.904,410.72,11.191,53.17,250.346,43.96,5,0,1,3,0.209,0.098,2.73,4.834,1.85,48.794,253.363,63.426,4,0,1,1,0.356,0.035,2.43,6.757,0.815,30.322,98.524,23.303,0,0,0,1,0.329,0.044,69.4,21.4,30.6,37.341,0,15.8,0,14.037,3.4,16.162,-2.21,-7.313,0
1.82065E+13,101,800,18,807,18,0,52:29.9,52:29.9,49.2,9.3,49.3,7.1,Pass,41894,1.82065E+13,FALSE,27.65,26.73,41953,successfullyComplete,FALSE,0.499,268,0.28,249,3,0,,,,,,,,,,,,,,0.831,0.47,21.43,8.57,24.14,2.62,44.56,0,2.48,0,2,9.162,362.208,10.835,50.101,373.75,43.96,8,0,1,2,0.228,0.117,3.1,6.245,2.32,39.494,504.495,41.093,7,0,1,1,0.388,0.035,2.712,11.926,2.493,22.593,228.482,23.303,3,0,0,1,0.386,0.037,99.3,7.1,0.7,7.134,1,29.9,1,-30.206,28.5,41.307,5.85,7.061,0
1.82065E+13,101,807,18,243,6,0,52:33.3,52:32.4,30,28.9,27.5,26.7,Pass,41957,1.82065E+13,TRUE,,,,unsuccessful,FALSE,0.456,249,0,,0,0,,,,,,,,,,,,,,0.542,0.47,28.57,1.8,12.21,2.44,33.89,0,1.16,0,1,9.603,378.032,11.552,49.89,414.44,85.056,8,0,2,2,0.277,0.117,3.047,5.651,2.349,38.84,423.407,41.093,7,0,2,1,0.398,0.035,2.5,11.734,2.5,25.674,190.288,23.303,3,0,1,0,0.403,0,77.5,26.7,22.5,34.916,1,21.8,0,27.782,19.6,29.316,2.52,11.633,1
1.82065E+13,101,243,6,244,6,0,52:36.2,52:35.9,8.9,14.1,-8.9,11.7,Pass,42045,1.82065E+13,FALSE,0.69,7.99,42066,successfullyComplete,TRUE,0,,0.036,810,0,0,,,,,,,,,,,,,,0.999,1.56,50,6.73,8.95,5.05,161.3,0,2.04,0,1,9.596,378.112,4.12,46.272,215.263,60.166,0,0,1,2,0.028,0.277,3.4,6.064,4.12,46.272,215.263,60.166,0,0,1,1,0.028,0.403,3.932,1.95,3.52,60.051,0,60.051,0,0,0,1,0,0.538,41.1,11.7,58.9,60.051,1,18.6,0,-5.033,15,23.895,3.52,6.788,0
1.82065E+13,101,244,6,243,6,0,52:38.3,52:39.1,-1.4,1.7,2.3,2.4,Pass,42125,1.82065E+13,FALSE,-0.37,15.08,42159,successfullyComplete,TRUE,0.219,810,0,,0,0,,,,,,,,,,,,,,0.999,1.4,39.29,10.28,11.87,4.14,82.11,0,2.6,0,1,9.276,360.264,3.965,46.52,172.579,60.166,0,0,1,2,0.06,0.277,3.379,5.394,3.965,46.52,172.579,60.166,0,0,1,1,0.06,0.403,3.77,2.096,3.355,53.906,75.528,60.051,0,0,0,1,0.11,0.478,52.3,2.4,47.7,47.76,1,11.2,0,-12.29,9.3,14.558,3.19,4.564,0
1.82065E+13,101,243,6,257,6,0,52:44.6,52:44.3,8.3,10.1,-7.6,7.4,Pass,42255,1.82065E+13,FALSE,-10.93,-18.73,42336,successfullyComplete,TRUE,0.822,811,0,,0,0,,,,,,,,,,,,,,0.941,0.47,0,14.18,20.75,0.72,108.29,0,4.16,0,3,9.175,360.903,4.143,48.171,162.883,60.166,0,0,1,2,0.169,0.299,3.244,4.622,3.74,46.172,161.89,38.186,0,0,1,1,0.195,0.403,3.973,1.174,3.973,55.295,43.554,60.051,0,0,0,0,0.347,0,42.4,7.4,57.6,58.073,1,9.9,0,10.313,5,11.091,5.21,2.129,0
1.82065E+13,101,257,6,244,6,0,52:49.4,52:50.5,-11.6,-26.5,12.8,-27.7,Pass,42409,1.82065E+13,FALSE,-23.29,-10.05,42446,successfullyComplete,TRUE,0.336,802,0,,0,0,,,,,,,,,,,,,,0.997,1.24,39.29,10.57,21.96,2.06,107.79,0,3.72,0,1,6.604,216.138,4.395,47.947,140.015,60.166,0,0,1,2,0.19,0.343,3.494,6.164,4.29,51.851,44.057,46.992,0,0,1,1,0.283,0.403,5.685,0.451,5.685,52.227,68.365,58.073,0,0,0,0,0.579,0,62.8,27.7,37.2,46.38,0,20.4,1,-11.693,35.1,40.598,6.16,6.591,0
1.82065E+13,101,244,6,270,6,0,52:54.5,52:53.4,-22.6,-11.1,23.4,-10.6,Pass,42482,1.82065E+13,FALSE,-18.96,16.02,42536,successfullyComplete,TRUE,0,,0,,0,0,,,,,,,,,,,,,,0.999,0.78,32.14,18.75,24.74,7.9,88.19,0,1.68,0,1,3.245,4.006,4.231,45.801,163.956,60.166,0,0,1,2,0.169,0.378,3.444,6.201,4.2,48.18,156.062,60.051,0,0,0,1,0.275,0.403,4.763,2.774,4.763,44.363,219.719,58.073,0,0,0,0,0.386,0,73.4,10.6,26.6,28.634,0,10.6,0,-17.746,17.1,20.119,2.92,6.89,0
